Brand,Names,Prices,Url
,86mm Rfid Card Smart Induction Hotel Power Switch 40A Timer Delay Energy Saving,"₦ 2,959 ",https://www.jumia.com.ng/generic-86mm-rfid-card-smart-induction-hotel-power-switch-40a-timer-delay-energy-saving-43617974.html
Chupez,64GB OTG USB 2.0 Flash Drive - Memory Stick (M Series),"₦ 6,500 ",https://www.jumia.com.ng/chupez-64gb-otg-usb-2.0-flash-drive-memory-stick-m-series-44301370.html
Hp,"ProBook X360 11 G1 EE Intel® Celeron®+  32GB Flash+ Mouse+ USB Light For Keyboard Processor (4GB RAM; 64GB EMMC SSD) 11.6"" HD Touch Screen Intel HD Graphics 550 Windows 10 Pro Laptop - Black.","₦ 99,000 ",https://www.jumia.com.ng/hp-probook-x360-11-g1-ee-intelr-celeronr-32gb-flash-mouse-usb-light-for-keyboard-processor-4gb-ram-64gb-emmc-ssd-11.6-hd-touch-screen-intel-hd-graphics-550-windows-10-pro-laptop-black.-28343132.html
,Children Computer English Learning Educational 32 Series,"₦ 5,200 ",https://www.jumia.com.ng/generic-children-computer-english-learning-educational-32-series-34510326.html
,Equivalentt 10.1'' Inch Android Tablet PC Leather Case Cover USB Keyboard Stand,"₦ 4,287 ",https://www.jumia.com.ng/generic-equivalentt-10.1-inch-android-tablet-pc-leather-case-cover-usb-keyboard-stand-28044645.html
Ctroniq,"14.1"" HD Win10 Intel CherryTrail 1.68 Ghz 2GB 32GB, Black","₦ 58,999 ",https://www.jumia.com.ng/ctroniq-14.1-hd-win10-intel-cherrytrail-1.68-ghz-2gb-32gb-black-43895385.html
Microsoft,WINDOWS 10 Pro 64&32 BIT GENUINE PRODUCT KEY,"₦ 2,600 ",https://www.jumia.com.ng/microsoft-windows-10-pro-6432-bit-genuine-product-key-45161204.html
Hp,15 INTEL PENTIUM 1TB  HDD 4GB  RAM (TOUCH SCREEN DISPLAY)WIN 10,"₦ 120,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-1tb-hdd-4gb-ram-touch-screen-displaywin-10-34252818.html
Camtoa,15.6 Inch Plus Velvet Cationic Gray Fabric Computer Bag Shoulder Strap,"₦ 4,480 ",https://www.jumia.com.ng/camtoa-15.6-inch-plus-velvet-cationic-gray-fabric-computer-bag-shoulder-strap-35085161.html
DELL,Vostro 15 Intel Core I3-2.0Ghz(4GB RAM 1TB HDD) 15.6 Wins 10 Professional,"₦ 140,000 ",https://www.jumia.com.ng/dell-vostro-15-intel-core-i3-2.0ghz4gb-ram-1tb-hdd-15.6-wins-10-professional-25397891.html
Haoba,64GB OTG Flash Drive For Android Phones And Computers(Black),"₦ 3,599 ",https://www.jumia.com.ng/haoba-64gb-otg-flash-drive-for-android-phones-and-computersblack-42621584.html
Eset,ESET NOD32 Antivirus 1 Computer 3 Years - Download Version With Key,"₦ 4,500 ",https://www.jumia.com.ng/eset-eset-nod32-antivirus-1-computer-3-years-download-version-with-key-45161211.html
Hp,"14 Intel Pentium Quad Core (500GB HDD,8GB RAM+32GB OTG Flash+ USB Light  Windows 10 Laptop - Silver","₦ 115,500 ",https://www.jumia.com.ng/hp-14-intel-pentium-quad-core-500gb-hdd8gb-ram32gb-otg-flash-usb-light-windows-10-laptop-silver-44397302.html
SanDisk,16GB Cruzer USB 2.0 Flash Drive,"₦ 1,890 ",https://www.jumia.com.ng/16gb-cruzer-blade-flash-drive-black-generic-mpg261682.html
Lenovo,"Ideapad 320, Intel Pentium, 1tb HDD 4gb RAM, Windows 10 +32gb Flash","₦ 90,000 ",https://www.jumia.com.ng/lenovo-ideapad-320-intel-pentium-1tb-hdd-4gb-ram-windows-10-32gb-flash-44560182.html
DELL,"Inspiron 14 3480 Core I3-8145U, 4GB 1TB Win10 + BAG & Mouse","₦ 137,000 ",https://www.jumia.com.ng/dell-inspiron-14-3480-core-i3-8145u-4gb-1tb-win10-bag-mouse-44209641.html
XPrinter,Xprinter Mini Bluetooth Receipt Mobile Printer 58mm Paper,"₦ 18,700 ",https://www.jumia.com.ng/xprinter-xprinter-mini-bluetooth-receipt-mobile-printer-58mm-paper-32790411.html
Hp,"255 G7 AMD Dual Core -2.6GHZ- 500GB HDD - 4GB RAM - Windows 10, Bag+Free Mouse & Led Light","₦ 88,000 ",https://www.jumia.com.ng/hp-255-g7-amd-dual-core-2.6ghz-500gb-hdd-4gb-ram-windows-10-bagfree-mouse-led-light-37400715.html
Hp,"15 Intel Core I3-2.4Ghz (4GB,1TB HDD) Windows 10 Laptop +Mouse","₦ 137,000 ",https://www.jumia.com.ng/hp-15-intel-core-i3-2.4ghz-4gb1tb-hdd-windows-10-laptop-mouse-29085663.html
Hp,"250 G7:Core I3-7100U 2.4GHz, 1TB  8GB DVD Win10+ 32GB Flash","₦ 134,000 ",https://www.jumia.com.ng/hp-250-g7core-i3-7100u-2.4ghz-1tb-8gb-dvd-win10-32gb-flash-44441989.html
,X2w Wireless Thin-Client,"₦ 16,000 ",https://www.jumia.com.ng/x2w-wireless-thin-client-generic-mpg1180212.html
SanDisk,32GB Cruzer Dial Flash Drive,"₦ 2,170 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-dial-flash-drive-35787073.html
Western Digital,My Passport 2TB External HD + FREE Storage Protective Case,"₦ 24,390 ",https://www.jumia.com.ng/western-digital-my-passport-2tb-external-hd-free-storage-protective-case-44572347.html
Hp,"Pavilion 15 Intel Core I3 2.2 Upto 4.0Ghz 8GB,1TB Backlit Keyboard Wins 10","₦ 187,000 ",https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-2.2-upto-4.0ghz-8gb1tb-backlit-keyboard-wins-10-44442883.html
Hp,"15 Touchscreen Intel Pentium (1TB ,4GB RAM) Windows 10- Black","₦ 136,000 ",https://www.jumia.com.ng/hp-15-touchscreen-intel-pentium-1tb-4gb-ram-windows-10-black-35826354.html
Hp,"15 Intel Pentium (500GB HDD, 8GB RAM) Windows 10 Laptop - Red+ Free Mouse & LED Lamp","₦ 112,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-500gb-hdd-8gb-ram-windows-10-laptop-red-free-mouse-led-lamp-42536134.html
Lenovo,"IDEAPAD 330, INTEL COREI3, 1TB HDD, 8GB RAM, BLUETOOTH, BLACK, WIN10","₦ 128,000 ",https://www.jumia.com.ng/lenovo-ideapad-330-intel-corei3-1tb-hdd-8gb-ram-bluetooth-black-win10-44376411.html
Hp,290 G2 Microtower PC Dual-Core,"₦ 128,000 ",https://www.jumia.com.ng/hp-290-g2-microtower-pc-dual-core-44687083.html
Hp,Stream11 Intel Celeron(4GB Ram 64GB SSD +Free 32Flash)Wins10,"₦ 63,990 ",https://www.jumia.com.ng/stream11-intel-celeron4gb-ram-64gb-ssd-free-32flashwins10-hp-mpg1218840.html
,Mice USB Wireless For Computer,"₦ 1,400 ",https://www.jumia.com.ng/mice-usb-wireless-for-computer-generic-mpg332961.html
YI,Compute 21.5in All In One Gaming Desktop Computer Mini PC Dual Core Intel 4GB DDR4 RAM 500G SSD Angle Office Gamer,"₦ 128,798 ",https://www.jumia.com.ng/yi-compute-21.5in-all-in-one-gaming-desktop-computer-mini-pc-dual-core-intel-4gb-ddr4-ram-500g-ssd-angle-office-gamer-33057715.html
,Creality 3D Ender-3 Pro High Precision 3D Printer DIY Kit,"₦ 126,677 ",https://www.jumia.com.ng/generic-creality-3d-ender-3-pro-high-precision-3d-printer-diy-kit-42131780.html
Hp,Laserjet MFP M130A Printer. (Print + Scan + Photocopy),"₦ 44,900 ",https://www.jumia.com.ng/laserjet-mfp-m130a-printer.-print-scan-photocopy-hp-mpg228919.html
Hsdpa,Universal USB Modem 3G/4G With Card Reader Slot USB,"₦ 4,100 ",https://www.jumia.com.ng/hsdpa-universal-usb-modem-3g4g-with-card-reader-slot-usb-44320455.html
Hp,"Notebook 15-rb006nia AMD Dual Core A4-9120 500GB HDD, 4GB RAM, 15.6"" FREE DOS Laptop + BAG","₦ 75,590 ",https://www.jumia.com.ng/hp-notebook-15-rb006nia-amd-dual-core-a4-9120-500gb-hdd-4gb-ram-15.6-free-dos-laptop-bag-44106365.html
SanDisk,64GB Ultra Dual USB Type-C OTG,"₦ 5,589 ",https://www.jumia.com.ng/sandisk-64gb-ultra-dual-usb-type-c-otg-36975810.html
Lenovo,Ideapad 15 Intel Celeron (4GB RAM 1TB HDD) Windows 10 +BAG,"₦ 78,000 ",https://www.jumia.com.ng/lenovo-ideapad-15-intel-celeron-4gb-ram-1tb-hdd-windows-10-bag-44491578.html
Hp,"Notebook - 14 Intel® Core™ I3 7020U 8GB-1TB Windows 10 + BAG & Free 32gb Flash, Anti Virus","₦ 135,000 ",https://www.jumia.com.ng/hp-notebook-14-intelr-coretm-i3-7020u-8gb-1tb-windows-10-bag-free-32gb-flash-anti-virus-44397325.html
SanDisk,CZ50 32GB USB Flash Drive,"₦ 3,800 ",https://www.jumia.com.ng/sandisk-cz50-32gb-usb-flash-drive-24283123.html
XPrinter,"58mm Thermal PoS Printer, USB + PoS Paper X10 Rolls (No Bluetooth)","₦ 8,700 ",https://www.jumia.com.ng/xprinter-58mm-thermal-pos-printer-usb-pos-paper-x10-rolls-no-bluetooth-40447414.html
Hp,"250 G6  Intel Core I3, 1TB HDD, 4GB RAM,15.6 Win10+32gbFlash","₦ 115,000 ",https://www.jumia.com.ng/hp-250-g6-intel-core-i3-1tb-hdd-4gb-ram15.6-win1032gbflash-45140573.html
Mcafee,AntiVirus 1 PC & Toshiba USB Flash Drive 16GB,"₦ 4,928 ",https://www.jumia.com.ng/mcafee-antivirus-1-pc-toshiba-usb-flash-drive-16gb-33339500.html
Hp,"Stream  14"" HD  Intel Celeron, 4GB RAM, 64GB SSD, Windows 10 Home  + 32gb Flash.","₦ 74,000 ",https://www.jumia.com.ng/hp-stream-14-hd-intel-celeron-4gb-ram-64gb-ssd-windows-10-home-32gb-flash.-44511875.html
Hp,Notebook 15-bs031wm Intel® Core™ I3-7100U 2.4GHz 4GB RAM 1TB HDD 15.6 Windows 10 Laptop - Silver,"₦ 119,999 ",https://www.jumia.com.ng/hp-notebook-15-bs031wm-intelr-coretm-i3-7100u-2.4ghz-4gb-ram-1tb-hdd-15.6-windows-10-laptop-silver-40270599.html
Hp,Probook X360 Intel Cel 64GB Ssd 4GB RAM Windows 10,"₦ 120,000 ",https://www.jumia.com.ng/probook-x360-intel-cel-64gb-ssd-4gb-ram-windows-10-hp-mpg311368.html
,Tenda/Tengda 3F Three Home Antenna Wireless Router WiFi 300Mbps Transmission Rate,"₦ 3,520 ",https://www.jumia.com.ng/generic-tendatengda-3f-three-home-antenna-wireless-router-wifi-300mbps-transmission-rate-44837350.html
Hp,27er 27-inch LED Backlit HDMI VGA Monitor,"₦ 120,000 ",https://www.jumia.com.ng/hp-27er-27-inch-led-backlit-hdmi-vga-monitor-44213527.html
Hp,"15 Intel Pentium Dual Core 2.3ghz (4GB,500 HDD) Windows 10+32GB Flash, USB Light","₦ 99,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-dual-core-2.3ghz-4gb500-hdd-windows-1032gb-flash-usb-light-44332071.html
Microsoft Office,Office 365 Lifetime Account Subscription/5 Devices/5TB OneDrive NO PHYSICAL CD,"₦ 2,300 ",https://www.jumia.com.ng/microsoft-office-office-365-lifetime-account-subscription5-devices5tb-onedrive-no-physical-cd-44163611.html
Netac,Netac P500 Class 10 32G Micro SDHC TF Flash Memory Card,"₦ 1,903 ",https://www.jumia.com.ng/netac-netac-p500-class-10-32g-micro-sdhc-tf-flash-memory-card-42103313.html
Western Digital,2TB External Hard Drive - USB 3.,"₦ 23,500 ",https://www.jumia.com.ng/western-digital-2tb-external-hard-drive-usb-3.-35006648.html
Lenovo Ideapad,"IdeaPad 330-Intel Core I3, 4GB RAM-1TB HDD 14"", DVD, 2.3Ghz, Bluetooth, Windows 10 + Anti Virus + Laptop Bag","₦ 135,000 ",https://www.jumia.com.ng/lenovo-ideapad-ideapad-330-intel-core-i3-4gb-ram-1tb-hdd-14-dvd-2.3ghz-bluetooth-windows-10-anti-virus-laptop-bag-43574751.html
Hp,"250 G5 Intel Core I3 (4GB,1TB HDD+ 32GB Flash, Mouse, USB Light For Keyboard) Windows 10","₦ 123,000 ",https://www.jumia.com.ng/hp-250-g5-intel-core-i3-4gb1tb-hdd-32gb-flash-mouse-usb-light-for-keyboard-windows-10-25146476.html
Microsoft,Microsoft Office Professional Plus 2019 Product Key 5 PCs,"₦ 19,000 ",https://www.jumia.com.ng/microsoft-microsoft-office-professional-plus-2019-product-key-5-pcs-43422076.html
Hp,"Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15"" Window 10","₦ 129,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-8gb-ram-1tb-hdd-32gb-flashmouseusb-light-for-keyboard-15-window-10-43757029.html
Hp,"Stream 11 Intel Celeron,Dual Core,11.6Inches,2.7GHz(32GB SSD,4GB RAM+32GB Flash,Mouse,USB Light,Fashion Sport Watch,Bag) Windows 10","₦ 64,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celerondual-core11.6inches2.7ghz32gb-ssd4gb-ram32gb-flashmouseusb-lightfashion-sport-watchbag-windows-10-24451646.html
Hp,"Stream 11 Intel Celeron (4GB,32GB SSD+  32GB Flash+ Mouse+ USB Light For Keyboard) 11.6-Inch Windows 10 Laptop - + Mouse","₦ 64,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb32gb-ssd-32gb-flash-mouse-usb-light-for-keyboard-11.6-inch-windows-10-laptop-mouse-31970756.html
Jumper,Jumper EZBOOK 3 PRO 13.3 Inch Notebook Windows 10 Intel Apollo Lake N3450 Quad Core 6GB RAM 64G EMMC US 3 PLUG,"₦ 115,088 ",https://www.jumia.com.ng/jumper-jumper-ezbook-3-pro-13.3-inch-notebook-windows-10-intel-apollo-lake-n3450-quad-core-6gb-ram-64g-emmc-us-3-plug-23665803.html
Lenovo,"Ideapad Intel Celeron 1TB HDD 4GB DDR4 15.6"" Windows 10","₦ 79,500 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ddr4-15.6-windows-10-44558491.html
Hp,Pavilion 15 - Intel Core I5 - 1TB HDD 12GB RAM+32gb Flash,"₦ 220,000 ",https://www.jumia.com.ng/pavilion-15-hp-intel-core-i5-1tb-hdd-12gb-ram32gb-flash-hp-mpg221812.html
Hp,"15 AMD Quad Core 500GB HDD, 4GB RAM Windows 10 + Mouse","₦ 79,590 ",https://www.jumia.com.ng/hp-15-amd-quad-core-500gb-hdd-4gb-ram-windows-10-mouse-44352579.html
Hp,304 Ink Cartridges Color And Black,"₦ 15,000 ",https://www.jumia.com.ng/hp-304-ink-cartridges-color-and-black-43127834.html
Lenovo,"Thinkpad 11, Intel Celeron,128GB SSD 4GB RAM Windows 8.1 PRO+32GB FLASH & BAG","₦ 60,000 ",https://www.jumia.com.ng/lenovo-thinkpad-11-intel-celeron128gb-ssd-4gb-ram-windows-8.1-pro32gb-flash-bag-44322956.html
,Flexible USB External Keyboard - Black,"₦ 2,150 ",https://www.jumia.com.ng/generic-flexible-usb-external-keyboard-black-44611750.html
Hp,"15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 105,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-quad-core-500gb-hdd4gb-ram-bag32gb-flash-usb-light-for-keyboard-windows-10-laptop-red-32772556.html
,YOSOO SATA 22 Pin To USB 2.0 Cable Adapter For 2.55 HDD Hard Disk Drive With USB Cable,"₦ 1,537 ",https://www.jumia.com.ng/generic-yosoo-sata-22-pin-to-usb-2.0-cable-adapter-for-2.55-hdd-hard-disk-drive-with-usb-cable-12512053.html
Hp,DeskJet 2130 All-in-One Printer (K7N77C),"₦ 13,000 ",https://www.jumia.com.ng/hp-deskjet-2130-all-in-one-printer-k7n77c-hp-mpg123031.html
Hp,Color LaserJet Pro MFP M181FW (Print + Scan + Photocopy),"₦ 106,800 ",https://www.jumia.com.ng/hp-color-laserjet-pro-mfp-m181fw-print-scan-photocopy-41266027.html
Mcafee,Internet Security 1 Device &Toshiba USB Flash Drive 16GB,"₦ 5,932 ",https://www.jumia.com.ng/mcafee-internet-security-1-device-toshiba-usb-flash-drive-16gb-33339505.html
Toshiba,500GB Internal Hard Disk Drive For Laptops,"₦ 8,600 ",https://www.jumia.com.ng/toshiba-500gb-internal-hard-disk-drive-for-laptops-43822244.html
Hp,"NOTEBOOK 15 Intel Pentium Quad Core(500GB HDD,4GB RAM)Windows 10, Red","₦ 103,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-pentium-quad-core500gb-hdd4gb-ramwindows-10-red-40781624.html
Hoin,USB/Bluetooth Thermal Cash Receipt Printer POS Printing,"₦ 10,399 ",https://www.jumia.com.ng/hoin-usbbluetooth-thermal-cash-receipt-printer-pos-printing-34982896.html
SanDisk,128GB Ultra Dual USB Type-C OTG,"₦ 8,000 ",https://www.jumia.com.ng/sandisk-128gb-ultra-dual-usb-type-c-otg-43422093.html
,"Power Bank/Backup Pack For Routers & CCTV Cameras (8,800mAH)","₦ 8,000 ",https://www.jumia.com.ng/generic-power-bankbackup-pack-for-routers-cctv-cameras-8800mah-44304854.html
Hp,"Pavilion 14 X360 (8GB RAM, 1TB HDD) Intel Core I3 2.2 UpTo 4.0Ghz Wins 10+ BAG","₦ 206,000 ",https://www.jumia.com.ng/hp-pavilion-14-x360-8gb-ram-1tb-hdd-intel-core-i3-2.2-upto-4.0ghz-wins-10-bag-31541582.html
Syble,Handheld Barcode Scanner,"₦ 8,500 ",https://www.jumia.com.ng/syble-handheld-barcode-scanner-36976529.html
Lenovo,Ideapad S145 Intel Celeron 4GB RAM/1TB HDD Windows 10 Laptop,"₦ 78,000 ",https://www.jumia.com.ng/lenovo-ideapad-s145-intel-celeron-4gb-ram1tb-hdd-windows-10-laptop-44048912.html
Hp,"Stream 14-Intel Celeron N3060 1.6GHz 4GB RAM, 32GB  SSD Windows 10 Home + Mouse, 32gb Flash","₦ 73,500 ",https://www.jumia.com.ng/hp-stream-14-intel-celeron-n3060-1.6ghz-4gb-ram-32gb-ssd-windows-10-home-mouse-32gb-flash-36674539.html
Haier Thermocool,1.5HP Haier Thermocool Split Unit Air Conditioner (AC)+ Installation Kit,"₦ 100,000 ",https://www.jumia.com.ng/haier-thermocool-1.5hp-haier-thermocool-split-unit-air-conditioner-ac-installation-kit-36347477.html
,BLUETOOTH KEYBOARD For 10.1 Inches Tablet With Leather Case- BLACK (floss Signatures),"₦ 9,000 ",https://www.jumia.com.ng/generic-bluetooth-keyboard-for-10.1-inches-tablet-with-leather-case-black-floss-signatures-20468635.html
Arduino,Arduino Starter Kit For Beginners + Tutorials,"₦ 25,000 ",https://www.jumia.com.ng/arduino-arduino-starter-kit-for-beginners-tutorials-17484332.html
DELL,"Inspiron 14 3480 Core I3-8145U, 4GB 1TB Win10  FLASH & Mouse","₦ 138,000 ",https://www.jumia.com.ng/dell-inspiron-14-3480-core-i3-8145u-4gb-1tb-win10-flash-mouse-44331103.html
Hp,Hp 933XL High Yield Magenta Genuine Printer Ink Cartridge,"₦ 7,200 ",https://www.jumia.com.ng/933xl-high-yield-magenta-genuine-printer-ink-cartridge-hp-mpg1210033.html
Hp,Hp 933XL High Yield Cyan Printer Ink Cartridge,"₦ 7,200 ",https://www.jumia.com.ng/933xl-high-yield-cyan-printer-ink-cartridge-hp-mpg1210073.html
Western Digital,My Passport 500GB External Hard Drive,"₦ 10,000 ",https://www.jumia.com.ng/western-digital-my-passport-500gb-external-hard-drive-43094009.html
Hp,Notebook 15-intel Pentium-500gb / 4gb- DVD - Windows 10+BAG,"₦ 98,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-pentium-500gb-4gb-dvd-windows-10bag-44682294.html
,Apple Retina 60w Charger & Power Adapter Magsafe 2 - For Macbook Pro & Macbook Air,"₦ 8,000 ",https://www.jumia.com.ng/generic-apple-retina-60w-charger-power-adapter-magsafe-2-for-macbook-pro-macbook-air-44149109.html
,5 In 1 Digital Heat Press - Transfer Machine For T-Shirt/Mug/Cap/Hat/Plate,"₦ 189,000 ",https://www.jumia.com.ng/5-in-1-digital-heat-press-transfer-machine-for-t-shirtmugcaphatplate-generic-mpg1204929.html
,Mini Wireless 2.4G Keyboard+ Mouse Box Set White,"₦ 4,600 ",https://www.jumia.com.ng/generic-mini-wireless-2.4g-keyboard-mouse-box-set-white-44352255.html
Hp,"Pavilion X360 14"" Intel Core I3 (1TB/4GB+16GB Optane) + Bag","₦ 173,000 ",https://www.jumia.com.ng/pavilion-x360-14-intel-core-i3-1tb4gb16gb-optane-bag-hp-mpg277736.html
Hp,"15 Intel Core I3 2.0Ghz (4GB,500GB HDD) Windows 10 Laptop- LED LIGHT - 32GB FLASH","₦ 124,000 ",https://www.jumia.com.ng/hp-15-intel-core-i3-2.0ghz-4gb500gb-hdd-windows-10-laptop-led-light-32gb-flash-21155670.html
Hsdpa,"Universal Modem For All Nigeria Networks 3G/4G With Card Reader Slot, USB Light, OTG Cable (7.2mbps). (Modem Color Is Black, OTG Cable & USB Keyboard Light ).","₦ 3,990 ",https://www.jumia.com.ng/hsdpa-universal-modem-for-all-nigeria-networks-3g4g-with-card-reader-slot-usb-light-otg-cable-7.2mbps.-modem-color-is-black-otg-cable-usb-keyboard-light-.-44187250.html
Samsung,Official Galaxy S8/S8 Plus Note 8 Type C Adaper To OTG USB,"₦ 2,050 ",https://www.jumia.com.ng/samsung-official-galaxy-s8s8-plus-note-8-type-c-adaper-to-otg-usb-31388219.html
Microsoft,Windows 10 (Operating System DVD) PRO 64/32 Bit Full Version,"₦ 2,500 ",https://www.jumia.com.ng/windows-10-operating-system-dvd-pro-6432-bit-full-version-microsoft-mpg258009.html
SanDisk,16GB Cruzer Glide 3.0 USB Flash Drive,"₦ 1,990 ",https://www.jumia.com.ng/sandisk-16gb-cruzer-glide-3.0-usb-flash-drive-35674260.html
Sunjoy,Sunjoy 932XL Black Ink Cartridge CN057AA For Deskjet 6700,"₦ 3,599 ",https://www.jumia.com.ng/sunjoy-sunjoy-932xl-black-ink-cartridge-cn057aa-for-deskjet-6700-25158027.html
Hp,"15 Intel Pentium Dual Core 2.3ghz (4GB,500 HDD) Windows 10+ USB Light","₦ 94,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-dual-core-2.3ghz-4gb500-hdd-windows-10-usb-light-45377616.html
,256GB USB 3.0 Flash Memory Stick Pen Drive Storage Thumb Disk Lot,"₦ 1,958 ",https://www.jumia.com.ng/generic-256gb-usb-3.0-flash-memory-stick-pen-drive-storage-thumb-disk-lot-42707934.html
,Pin Code Lock Anti Theft Waterproof Security Travel Backpack & Laptop Bag With USB Charging Port,"₦ 8,500 ",https://www.jumia.com.ng/generic-pin-code-lock-anti-theft-waterproof-security-travel-backpack-laptop-bag-with-usb-charging-port-44020464.html
Hp,"LaserJet 130NW Printer Wireless,print,scan And Copy","₦ 47,950 ",https://www.jumia.com.ng/hp-laserjet-130nw-printer-wirelessprintscan-and-copy-44119171.html
Hp,"15 Intel Pentium Dualcore (500GB, 8GB RAM), WLAN, Bluetooth® 4.0, Webcam, Windows 10 +Bag","₦ 112,500 ",https://www.jumia.com.ng/hp-15-intel-pentium-dualcore-500gb-8gb-ram-wlan-bluetoothr-4.0-webcam-windows-10-bag-31541687.html
Jumper,EZbook S4 Laptop 14.1'' N4100 8GB RAM DDRAL 256GB ROM SSD,"₦ 93,660 ",https://www.jumia.com.ng/jumper-ezbook-s4-laptop-14.1-n4100-8gb-ram-ddral-256gb-rom-ssd-42611191.html
Jabra,Jabra Step Wireless  4.0 Stereo Headphone In-ear IP52,"₦ 21,864 ",https://www.jumia.com.ng/jabra-jabra-step-wireless-4.0-stereo-headphone-in-ear-ip52-44503674.html
Hp,LaserJet Pro MFP M130a Printer,"₦ 39,990 ",https://www.jumia.com.ng/hp-laserjet-pro-mfp-m130a-printer-44204806.html
Hp,"Stream 11 Mini Intel Celeron Dual Core,11.6Inches,(32GB SSD,4GB RAM+32GB Flash,Mouse,USB Light For Keyboard) Windows 10","₦ 65,500 ",https://www.jumia.com.ng/hp-stream-11-mini-intel-celeron-dual-core11.6inches32gb-ssd4gb-ram32gb-flashmouseusb-light-for-keyboard-windows-10-34499662.html
Hp,"Home-Office--DeskJet 2620 All-in-One Printer (Print, Scan & Copy) - White","₦ 11,500 ",https://www.jumia.com.ng/hp-home-office-deskjet-2620-all-in-one-printer-print-scan-copy-white-45191594.html
Hp,"15 Intel Pentium Dual Core (8gb RAm, 500GB HDD), WLAN, Bluetooth® 4.0, Webcam, DTS Studio Sound Windows 10","₦ 114,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-dual-core-8gb-ram-500gb-hdd-wlan-bluetoothr-4.0-webcam-dts-studio-sound-windows-10-33176893.html
Hp,"Pavilion 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 105,000 ",https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-4gb500gb-hdd-32gb-flash-windows-10-laptop-free-bag-mouse-usb-light-for-keyboard-red-29916975.html
Hp,LaserJet Pro MFP M426fdw - Multifunction Printer (B/W),"₦ 149,999 ",https://www.jumia.com.ng/laserjet-pro-mfp-m426fdw-multifunction-printer-bw-hp-mpg325677.html
SanDisk,1TB Ultra 3D NAND SATA III SSD 2.5-inch - SDSSDH3-1T00,"₦ 62,531 ",https://www.jumia.com.ng/sandisk-1tb-ultra-3d-nand-sata-iii-ssd-2.5-inch-sdssdh3-1t00-15793567.html
Hp,"15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 107,700 ",https://www.jumia.com.ng/hp-15-intel-pentium-quad-core-500gb-hdd4gb-ram-bag32gb-flash-usb-light-for-keyboard-windows-10-laptop-red-36516385.html
Logitech,CONFERENCE CAMERA BCC950,"₦ 110,300 ",https://www.jumia.com.ng/logitech-conference-camera-bcc950-44268641.html
Hp,"Headfone +15 Intel Pentium Quad Core (4gb Ram,500GB Hdd + 32gb Flash Drive) Windows 10 Laptop","₦ 99,800 ",https://www.jumia.com.ng/hp-headfone-15-intel-pentium-quad-core-4gb-ram500gb-hdd-32gb-flash-drive-windows-10-laptop-7736636.html
Lenovo,"Ideapad  4GBRAM - 1TB HDD Intel Celeron Dual Core= 32GB Flash,Windows 10 Laptop","₦ 89,000 ",https://www.jumia.com.ng/lenovo-ideapad-4gbram-1tb-hdd-intel-celeron-dual-core-32gb-flashwindows-10-laptop-44170124.html
Hp,"DeskJet 2620 All-in-One Printer (Print, Scan & Copy) - White","₦ 12,500 ",https://www.jumia.com.ng/hp-deskjet-2620-all-in-one-printer-print-scan-copy-white-44322961.html
Hp,"15 Intel Celeron 500GB HDD, 4GB RAM, WLAN,, Webcam, DTS Studio Sound™, Dual Speakers, Wins 10 +FREE 32GB FLASH Drive","₦ 82,500 ",https://www.jumia.com.ng/hp-15-intel-celeron-500gb-hdd-4gb-ram-wlan-webcam-dts-studio-soundtm-dual-speakers-wins-10-free-32gb-flash-drive-15641569.html
,85W L-Tip Magsafe 2Adapter Charger Apple MacBook Air11 Pro13,"₦ 20,000 ",https://www.jumia.com.ng/generic-85w-l-tip-magsafe-2adapter-charger-apple-macbook-air11-pro13-44493815.html
Lenovo,"Ideapad Intel Celeron 15.6"" (4GB/1TB) Wins 10+ 32GB FLASH","₦ 82,500 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-15.6-4gb1tb-wins-10-32gb-flash-45109288.html
