Brand,Names,Prices,Url
,"JDM Laptop Backpack,Business Laptop Bag With USB Charge Port Anti-Theft Water Resistant Casual School Bookbag For College Travel Backpack For Macbook Pro 15/ 15.6-Inch Laptop Ultrabook - Black","₦ 9,899 ",https://www.jumia.com.ng/fashion-jdm-laptop-backpackbusiness-laptop-bag-with-usb-charge-port-anti-theft-water-resistant-casual-school-bookbag-for-college-travel-backpack-for-macbook-pro-15-15.6-inch-laptop-ultrabook-black-19213246.html
Mcafee,Internet Security 1 Device &Toshiba USB Flash Drive 16GB,"₦ 5,932 ",https://www.jumia.com.ng/mcafee-internet-security-1-device-toshiba-usb-flash-drive-16gb-33339505.html
Goojprt,58MM Bluetooth Thermal Printer Portable Receipt Machine-Light Blue,"₦ 11,999 ",https://www.jumia.com.ng/goojprt-58mm-bluetooth-thermal-printer-portable-receipt-machine-light-blue-42080718.html
Microsoft,Microsoft Office 365 Account Subscription / 5 Devices / 5TB OneDrive For WINDOWS AND MAC,"₦ 2,400 ",https://www.jumia.com.ng/microsoft-microsoft-office-365-account-subscription-5-devices-5tb-onedrive-for-windows-and-mac-44021885.html
,"Power Bank/Backup Pack For Routers & CCTV Cameras (8,800mAH)","₦ 8,000 ",https://www.jumia.com.ng/generic-power-bankbackup-pack-for-routers-cctv-cameras-8800mah-44304854.html
,Business Laptop Backpack Men Water Resistant&Anti-theft With USB Charging Port,"₦ 7,880 ",https://www.jumia.com.ng/generic-business-laptop-backpack-men-water-resistantanti-theft-with-usb-charging-port-40843406.html
Hp,"Pavilion 14 X360 (8GB RAM, 1TB HDD) Intel Core I3 2.2 UpTo 4.0Ghz Wins 10+ BAG","₦ 206,000 ",https://www.jumia.com.ng/hp-pavilion-14-x360-8gb-ram-1tb-hdd-intel-core-i3-2.2-upto-4.0ghz-wins-10-bag-31541582.html
DELL,"Inspiron Intel Pentium Quad Core 4GB RAM, 500GB Hdd 15.6-Inch Windows 10","₦ 119,000 ",https://www.jumia.com.ng/dell-inspiron-intel-pentium-quad-core-4gb-ram-500gb-hdd-15.6-inch-windows-10-25492721.html
Haier Thermocool,1.5HP Haier Thermocool Split Unit Air Conditioner (AC)+ Installation Kit,"₦ 100,000 ",https://www.jumia.com.ng/haier-thermocool-1.5hp-haier-thermocool-split-unit-air-conditioner-ac-installation-kit-36347477.html
,BLUETOOTH KEYBOARD For 10.1 Inches Tablet With Leather Case- BLACK (floss Signatures),"₦ 9,000 ",https://www.jumia.com.ng/generic-bluetooth-keyboard-for-10.1-inches-tablet-with-leather-case-black-floss-signatures-20468635.html
Hp,"15 Intel Pentium Dual Core 2.3ghz (4GB,500 HDD) Windows 10+32GB Flash, USB Light","₦ 99,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-dual-core-2.3ghz-4gb500-hdd-windows-1032gb-flash-usb-light-44332071.html
Chupez,64GB OTG USB 2.0 Flash Drive - Memory Stick (M Series),"₦ 6,500 ",https://www.jumia.com.ng/chupez-64gb-otg-usb-2.0-flash-drive-memory-stick-m-series-44301370.html
Mcafee,AntiVirus 1 PC & Toshiba USB Flash Drive 16GB,"₦ 4,928 ",https://www.jumia.com.ng/mcafee-antivirus-1-pc-toshiba-usb-flash-drive-16gb-33339500.html
,5 In 1 Digital Heat Press - Transfer Machine For T-Shirt/Mug/Cap/Hat/Plate,"₦ 189,000 ",https://www.jumia.com.ng/5-in-1-digital-heat-press-transfer-machine-for-t-shirtmugcaphatplate-generic-mpg1204929.html
Hp,"Pavilion X360 14"" Intel Core I3 (1TB/4GB+16GB Optane) + Bag","₦ 173,000 ",https://www.jumia.com.ng/pavilion-x360-14-intel-core-i3-1tb4gb16gb-optane-bag-hp-mpg277736.html
Hp,"15 Intel Core I3 2.0Ghz (4GB,500GB HDD) Windows 10 Laptop- LED LIGHT - 32GB FLASH","₦ 124,000 ",https://www.jumia.com.ng/hp-15-intel-core-i3-2.0ghz-4gb500gb-hdd-windows-10-laptop-led-light-32gb-flash-21155670.html
Hsdpa,"Universal Modem For All Nigeria Networks 3G/4G With Card Reader Slot, USB Light, OTG Cable (7.2mbps). (Modem Color Is Black, OTG Cable & USB Keyboard Light ).","₦ 3,990 ",https://www.jumia.com.ng/hsdpa-universal-modem-for-all-nigeria-networks-3g4g-with-card-reader-slot-usb-light-otg-cable-7.2mbps.-modem-color-is-black-otg-cable-usb-keyboard-light-.-44187250.html
Hp,"15.6"" Value Top Load Case (K0B38AA) - Grey","₦ 4,000 ",https://www.jumia.com.ng/15.6-value-top-load-case-k0b38aa-grey-hp-mpg240202.html
Transcend,32gb Transcend Flash Drive,"₦ 2,499 ",https://www.jumia.com.ng/transcend-32gb-transcend-flash-drive-34163837.html
,Flexible USB External Keyboard - Black,"₦ 2,150 ",https://www.jumia.com.ng/generic-flexible-usb-external-keyboard-black-44611750.html
Western Digital,2TB External Hard Drive - USB 3.,"₦ 23,500 ",https://www.jumia.com.ng/western-digital-2tb-external-hard-drive-usb-3.-35006648.html
Newland,Newland N910 POS Terminal Andriod,"₦ 47,000 ",https://www.jumia.com.ng/newland-newland-n910-pos-terminal-andriod-44054893.html
Lenovo,"Ideapad 320, Intel Pentium, 1tb HDD 4gb RAM, Windows 10 +32gb Flash","₦ 90,000 ",https://www.jumia.com.ng/lenovo-ideapad-320-intel-pentium-1tb-hdd-4gb-ram-windows-10-32gb-flash-44560182.html
Hp,"Stream 11 Intel Celeron,Dual Core,11.6Inches,2.7GHz(32GB SSD,4GB RAM+32GB Flash,Mouse,USB Light,Fashion Sport Watch,Bag) Windows 10","₦ 64,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celerondual-core11.6inches2.7ghz32gb-ssd4gb-ram32gb-flashmouseusb-lightfashion-sport-watchbag-windows-10-24451646.html
Hp,"Stream  14"" HD  Intel Celeron, 4GB RAM, 64GB SSD, Windows 10 Home  + 32gb Flash.","₦ 74,000 ",https://www.jumia.com.ng/hp-stream-14-hd-intel-celeron-4gb-ram-64gb-ssd-windows-10-home-32gb-flash.-44511875.html
Hp,Notebook - 15 - Intel Celeron N4000 - 4GB RAM - 500GB HDD DVD-Writer - Win 10,"₦ 88,400 ",https://www.jumia.com.ng/hp-notebook-15-intel-celeron-n4000-4gb-ram-500gb-hdd-dvd-writer-win-10-34643017.html
Lenovo,"Intel Core I3 2.0Ghz 8th Generation (4GB,1TB Hdd)Windows 10 +32gb Flash","₦ 120,000 ",https://www.jumia.com.ng/lenovo-intel-core-i3-2.0ghz-8th-generation-4gb1tb-hddwindows-10-32gb-flash-29079100.html
Hp,250 G7 Intel Celeron 4GB 500GB Windows 10 Laptop + FREE BAG,"₦ 85,000 ",https://www.jumia.com.ng/hp-250-g7-intel-celeron-4gb-500gb-windows-10-laptop-free-bag-45280627.html
SanDisk,1TB Ultra 3D NAND SATA III SSD 2.5-inch - SDSSDH3-1T00,"₦ 62,531 ",https://www.jumia.com.ng/sandisk-1tb-ultra-3d-nand-sata-iii-ssd-2.5-inch-sdssdh3-1t00-15793567.html
Hp,"15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 107,700 ",https://www.jumia.com.ng/hp-15-intel-pentium-quad-core-500gb-hdd4gb-ram-bag32gb-flash-usb-light-for-keyboard-windows-10-laptop-red-36516385.html
Hp,EliteBook 840 850 G1 G2 Zbook CM03XL Laptop Battery,"₦ 14,950 ",https://www.jumia.com.ng/hp-elitebook-840-850-g1-g2-zbook-cm03xl-laptop-battery-44474596.html
Logitech,CONFERENCE CAMERA BCC950,"₦ 110,300 ",https://www.jumia.com.ng/logitech-conference-camera-bcc950-44268641.html
Lenovo,"Ideapad  4GBRAM - 1TB HDD Intel Celeron Dual Core= 32GB Flash,Windows 10 Laptop","₦ 89,000 ",https://www.jumia.com.ng/lenovo-ideapad-4gbram-1tb-hdd-intel-celeron-dual-core-32gb-flashwindows-10-laptop-44170124.html
Western Digital,4TB External Harddrive WD,"₦ 36,499 ",https://www.jumia.com.ng/western-digital-4tb-external-harddrive-wd-26659505.html
Hp,"Mini Laptop Stream 11 Intel Celeron, (2GB,32GB SSD +free 32gbflash Drive) 11.6-Inch Screen Windows 10 - Purple","₦ 57,800 ",https://www.jumia.com.ng/hp-mini-laptop-stream-11-intel-celeron-2gb32gb-ssd-free-32gbflash-drive-11.6-inch-screen-windows-10-purple-11639810.html
Hp,15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash - Windows 10 Home,"₦ 82,400 ",https://www.jumia.com.ng/hp-15-pc-intel-celeron-quad-core-500gb-hdd-4gb-ram32gb-flash-windows-10-home-44234538.html
XPrinter,"58mm Thermal PoS Printer, USB + PoS Paper X10 Rolls (No Bluetooth)","₦ 8,700 ",https://www.jumia.com.ng/xprinter-58mm-thermal-pos-printer-usb-pos-paper-x10-rolls-no-bluetooth-40447414.html
Samsung,Samsung Xpress 4in1 Printer,"₦ 65,000 ",https://www.jumia.com.ng/samsung-samsung-xpress-4in1-printer-45123377.html
Lenovo,Ideapad Intel Celeron 1TB HDD 4GB RAM  Windows 10 +USB LIGHT,"₦ 79,000 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-windows-10-usb-light-43935862.html
Lenovo,Ideapad Intel Celeron 4GB RAM 1TB HDD Wins10,"₦ 84,000 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-wins10-44397299.html
Hp,"255 G5 AMD Quad Core (4GB,500GB HDD+32GB Flash,Mouse+FashionWatch) 15.6-Inch Windows 10 Laptop + USB Light","₦ 83,000 ",https://www.jumia.com.ng/255-g5-amd-quad-core-4gb500gb-hdd32gb-flashmousefashionwatch-15.6-inch-windows-10-laptop-usb-light-hp-mpg225372.html
Opposuits,Bluetooth 4.0 2.4G Dual Mode Noiselessly Wireless Charging Rechargeable Gaming Mouse,"₦ 4,869 ",https://www.jumia.com.ng/opposuits-bluetooth-4.0-2.4g-dual-mode-noiselessly-wireless-charging-rechargeable-gaming-mouse-35133811.html
SanDisk,128GB Glide 3.0 CZ600 USB Flash Drive,"₦ 7,099 ",https://www.jumia.com.ng/sandisk-128gb-glide-3.0-cz600-usb-flash-drive-13733368.html
Hp,"Notebook 15 Intel Celeron (4GB,500GB HDD) 15.6 Wins 10+flash","₦ 96,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-celeron-4gb500gb-hdd-15.6-wins-10flash-45027307.html
Transcend,16gb Transcend Flash Drive,"₦ 2,000 ",https://www.jumia.com.ng/16gb-flash-drive-transcend-mpg19879.html
,4G Universal Modem With Sim Slot For All Networks,"₦ 4,050 ",https://www.jumia.com.ng/generic-4g-universal-modem-with-sim-slot-for-all-networks-44169583.html
,HP-Portable Rechargeable Bluetooth 3.0 Wireless Mouse For Laptop PC Tablets,"₦ 3,430 ",https://www.jumia.com.ng/generic-hp-portable-rechargeable-bluetooth-3.0-wireless-mouse-for-laptop-pc-tablets-13194361.html
Samsung,Official Galaxy S8/S8 Plus Note 8 Type C Adaper To OTG USB,"₦ 2,050 ",https://www.jumia.com.ng/samsung-official-galaxy-s8s8-plus-note-8-type-c-adaper-to-otg-usb-31388219.html
,TA-ELM327 V2.1 OBD 2 OBD-II Car Auto Bluetooth Diagnostic Scanner For Android Black,"₦ 2,000 ",https://www.jumia.com.ng/generic-ta-elm327-v2.1-obd-2-obd-ii-car-auto-bluetooth-diagnostic-scanner-for-android-black-16530989.html
SanDisk,16GB Cruzer Glide 3.0 USB Flash Drive,"₦ 1,990 ",https://www.jumia.com.ng/sandisk-16gb-cruzer-glide-3.0-usb-flash-drive-35674260.html
,Conforta 10.1'' Inch Android Tablet PC Leather Case Cover USB Keyboard Stand,"₦ 4,097 ",https://www.jumia.com.ng/generic-conforta-10.1-inch-android-tablet-pc-leather-case-cover-usb-keyboard-stand-17426971.html
,Lodaon Acoustic Foam Panel Sound Stop Absorption Sponge Studio KTV Soundproof,"₦ 1,781 ",https://www.jumia.com.ng/generic-lodaon-acoustic-foam-panel-sound-stop-absorption-sponge-studio-ktv-soundproof-20898174.html
SanDisk,16GB MicroSDHC Memory Card,"₦ 2,000 ",https://www.jumia.com.ng/sandisk-16gb-microsdhc-memory-card-44513991.html
USB HUB,Mini High Speed 4 Port USB Hub - White,"₦ 1,700 ",https://www.jumia.com.ng/usb-hub-mini-high-speed-4-port-usb-hub-white-35816767.html
,Mice USB Wireless For Computer,"₦ 1,400 ",https://www.jumia.com.ng/mice-usb-wireless-for-computer-generic-mpg332961.html
Hp,"LaserJet 130NW Printer Wireless,print,scan And Copy","₦ 47,950 ",https://www.jumia.com.ng/hp-laserjet-130nw-printer-wirelessprintscan-and-copy-44119171.html
Hp,"Hp 15 Intel Pentium  500gb/ 4gb ,15.6 Inches , WINDOWS 10,1.1ghz With Internet Anti Virus","₦ 102,000 ",https://www.jumia.com.ng/hp-hp-15-intel-pentium-500gb-4gb-15.6-inches-windows-101.1ghz-with-internet-anti-virus-34710810.html
Hp,"Stream - 11-ah117wm - Intel® Celeron® N4000 11.6"" Diagonal HD SVA Anti-glare WLED-backlit + Free Flash Drive","₦ 70,000 ",https://www.jumia.com.ng/hp-stream-11-ah117wm-intelr-celeronr-n4000-11.6-diagonal-hd-sva-anti-glare-wled-backlit-free-flash-drive-35320205.html
Bitdefender,Internet Security 2019 - 3 PCs,"₦ 3,200 ",https://www.jumia.com.ng/bitdefender-internet-security-2019-3-pcs-31889030.html
Hp,"Stream 14-Intel Celeron N3060  4GB RAM, 32GB SSD Windows 10","₦ 68,000 ",https://www.jumia.com.ng/hp-stream-14-intel-celeron-n3060-4gb-ram-32gb-ssd-windows-10-44147616.html
Hp,Pavilion G6 Laptop Replacement Battery,"₦ 8,000 ",https://www.jumia.com.ng/pavilion-g6-laptop-replacement-battery-hp-mpg81842.html
Hp,"Stream 14-Intel Celeron N3060  4GB RAM, 32GB SSD Windows 10","₦ 68,000 ",https://www.jumia.com.ng/stream-14-intel-celeron-n3060-4gb-ram-32gb-ssd-windows-10-hp-mpg1221308.html
Lenovo,Ideapad 8th Gen Intel Core I3 (4GB/1TB) Wins 10+ 32Gb Flash Drive,"₦ 122,500 ",https://www.jumia.com.ng/lenovo-ideapad-8th-gen-intel-core-i3-4gb1tb-wins-10-32gb-flash-drive-28602800.html
VGA,VGA To VGA Cable 10m,"₦ 3,900 ",https://www.jumia.com.ng/vga-vga-to-vga-cable-10m-37033470.html
Storage,External Laptop Hard Drive (seagate Backup Plus) 4TB,"₦ 45,000 ",https://www.jumia.com.ng/external-laptop-hard-drive-seagate-backup-plus-4tb-storage-mpg272216.html
Hp,"Stream 14 - Intel® Celeron®  ( 2.48 GHz, 32GB Flash, USB Light, 14"" Diagonal HD SVA Anti-glare WLED-backlit Display, 4GB RAM , 32GB SSD, Intel® HD Graphics 400,WIndows 10","₦ 68,000 ",https://www.jumia.com.ng/hp-stream-14-intelr-celeronr-2.48-ghz-32gb-flash-usb-light-14-diagonal-hd-sva-anti-glare-wled-backlit-display-4gb-ram-32gb-ssd-intelr-hd-graphics-400windows-10-22114927.html
Hp,"DeskJet 2620 All-in-One Printer (Print, Scan & Copy) - White","₦ 12,500 ",https://www.jumia.com.ng/hp-deskjet-2620-all-in-one-printer-print-scan-copy-white-44322961.html
Hp,255 G7 AMD Dual Core 4GB RAM 500GB HDD 15.6-Inch Windows 10 Laptop + Bag,"₦ 87,000 ",https://www.jumia.com.ng/hp-255-g7-amd-dual-core-4gb-ram-500gb-hdd-15.6-inch-windows-10-laptop-bag-41311848.html
Hp,255 G7 AMD Dual Core 4GB RAM 500GB HDD 15.6-Inch Windows 10 Laptop + Bag,"₦ 87,000 ",https://www.jumia.com.ng/hp-255-g7-amd-dual-core-4gb-ram-500gb-hdd-15.6-inch-windows-10-laptop-bag-41311848.html
,High Quality 1TB Laptop Hard Disk,"₦ 16,900 ",https://www.jumia.com.ng/generic-high-quality-1tb-laptop-hard-disk-44112281.html
Toshiba,"Laptop Ac Adapter(19V,3.42A)","₦ 5,500 ",https://www.jumia.com.ng/toshiba-laptop-ac-adapter19v3.42a-45154985.html
Socko,"Convertible Laptop Backpack,Multi-functional 17.3 Inch-green","₦ 20,000 ",https://www.jumia.com.ng/socko-convertible-laptop-backpackmulti-functional-17.3-inch-green-31540624.html
,Bluetooth Mobile Thermal Printer 58mm,"₦ 16,000 ",https://www.jumia.com.ng/generic-bluetooth-mobile-thermal-printer-58mm-44466439.html
Hp,Stream 11 - Intel Celeron  2GB/32 GB Emmc -  Windows 10 Home,"₦ 61,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-2gb32-gb-emmc-windows-10-home-44492508.html
Hp,"HS04 Notebook Battery For Pavilion 14 And 15 Series 15-AF075N And 240 G4, 246 G4, 250 G4, 255 G4, 256 G4","₦ 9,700 ",https://www.jumia.com.ng/hp-hs04-notebook-battery-for-pavilion-14-and-15-series-15-af075n-and-240-g4-246-g4-250-g4-255-g4-256-g4-36270198.html
Logitech,Logitech Logitech Wireless Combo MK270,"₦ 15,000 ",https://www.jumia.com.ng/logitech-logitech-logitech-wireless-combo-mk270-43609678.html
,Equivalentt 10.1'' Inch Android Tablet PC Leather Case Cover USB Keyboard Stand,"₦ 4,287 ",https://www.jumia.com.ng/generic-equivalentt-10.1-inch-android-tablet-pc-leather-case-cover-usb-keyboard-stand-28044645.html
Hp,"15 Intel Pentium Quad Core +32GB Flash(500GB HDD,4GB RAM)+ USB Light For Keyboard -Windows 10","₦ 105,500 ",https://www.jumia.com.ng/15-intel-pentium-quad-core-32gb-flash500gb-hdd4gb-ram-usb-light-for-keyboard-windows-10-hp-mpg329900.html
Hp,652 Black Ink Advantage Cartridge,"₦ 5,000 ",https://www.jumia.com.ng/hp-652-black-ink-advantage-cartridge-44231830.html
Hp,"Stream 11 Intel Celeron (2GB,32GB SSD + Free 32gb 11.6-Inch","₦ 58,750 ",https://www.jumia.com.ng/stream-11-intel-celeron-2gb32gb-ssd-free-32gb-11.6-inch-hp-mpg266797.html
Seagate,Fast SSD 250GB External Portable Storage,"₦ 35,000 ",https://www.jumia.com.ng/seagate-fast-ssd-250gb-external-portable-storage-35263344.html
Hp,DeskJet 2130 All-in-One Printer (K7N77C),"₦ 13,000 ",https://www.jumia.com.ng/hp-deskjet-2130-all-in-one-printer-k7n77c-hp-mpg123031.html
Hp,"LCD Monitor 24"" P240VA Black","₦ 65,000 ",https://www.jumia.com.ng/hp-lcd-monitor-24-p240va-black-21880522.html
Western Digital,1 TeraByte My Passport Ultra Portable External HDD,"₦ 16,500 ",https://www.jumia.com.ng/western-digital-1-terabyte-my-passport-ultra-portable-external-hdd-31654746.html
Western Digital,My Passport 500GB External Hard Drive,"₦ 10,000 ",https://www.jumia.com.ng/western-digital-my-passport-500gb-external-hard-drive-43094009.html
Master Chef,Toaster + Hot Plate + Blender With Single Mill Bundle,"₦ 10,110 ",https://www.jumia.com.ng/master-chef-toaster-hot-plate-blender-with-single-mill-bundle-41741771.html
Hp,"Stream 11 Intel Celeron (2GB,32GB) SSD11.6Inch Wins 10","₦ 57,590 ",https://www.jumia.com.ng/stream-11-intel-celeron-2gb32gb-ssd11.6inch-wins-10-hp-mpg239140.html
ZTE,MF927U 4G LTE MTN Mobile Wi-Fi Router Hotspot,"₦ 13,999 ",https://www.jumia.com.ng/zte-mf927u-4g-lte-mtn-mobile-wi-fi-router-hotspot-44347805.html
Hp,"Notebook 15- Intel Core I3 (8GB RAM/1TB HDD) 15.6"", TouchScreen, Windows 10+32GB FLASH+ BAG","₦ 145,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-8gb-ram1tb-hdd-15.6-touchscreen-windows-1032gb-flash-bag-24399320.html
Hp,17A Black Genuine LaserJet Toner Cartridge...(CF217A).,"₦ 4,990 ",https://www.jumia.com.ng/hp-17a-black-genuine-laserjet-toner-cartridge...cf217a.-44106358.html
Toshiba,500GB Internal Hard Disk Drive For Laptops,"₦ 8,600 ",https://www.jumia.com.ng/toshiba-500gb-internal-hard-disk-drive-for-laptops-43822244.html
,Xprinter - 80mm POS Thermal Receipt Printer With Autocutter,"₦ 19,400 ",https://www.jumia.com.ng/generic-xprinter-80mm-pos-thermal-receipt-printer-with-autocutter-38379218.html
ZTE,"4G LTE USB Modem For MTN,Ntel,Airtel,Swift,Smile,Glo,9Mobile","₦ 8,000 ",https://www.jumia.com.ng/zte-4g-lte-usb-modem-for-mtnntelairtelswiftsmileglo9mobile-42210586.html
Lenovo,"Thinkpad 11, Intel Celeron,128GB SSD 4GB RAM Windows 8.1 PRO+32GB FLASH & BAG","₦ 60,000 ",https://www.jumia.com.ng/lenovo-thinkpad-11-intel-celeron128gb-ssd-4gb-ram-windows-8.1-pro32gb-flash-bag-44322956.html
,VGA Splitters 8 Ports,"₦ 6,900 ",https://www.jumia.com.ng/vga-splitters-8-ports-generique-mpg49974.html
Hp,Hp V194 (V5E94AA)18.5 Inches LED Monitor Display,"₦ 29,800 ",https://www.jumia.com.ng/hp-hp-v194-v5e94aa18.5-inches-led-monitor-display-43154253.html
,Car Engine Fault Diagnostic Scanner Tool Auto Code Reader OBD 2 OBDII  KW806,"₦ 6,740 ",https://www.jumia.com.ng/generic-car-engine-fault-diagnostic-scanner-tool-auto-code-reader-obd-2-obdii-kw806-23503274.html
Hp,LaserJet Pro MFP M130nw Printer 3-in-1,"₦ 57,000 ",https://www.jumia.com.ng/laserjet-pro-mfp-m130nw-printer-3-in-1-hp-mpg275421.html
Kaspersky,Kaspersky Anti-Virus 3+1 Devices - 1 Year License,"₦ 6,100 ",https://www.jumia.com.ng/kaspersky-kaspersky-anti-virus-31-devices-1-year-license-44182677.html
,For Samsung Galaxy S8 Plus 6.2inch 360 TPU Cover Phone Case,"₦ 1,550 ",https://www.jumia.com.ng/generic-for-samsung-galaxy-s8-plus-6.2inch-360-tpu-cover-phone-case-40595025.html
SanDisk,128GB Ultra OTG Dual USB Flash Drive 3.0,"₦ 7,600 ",https://www.jumia.com.ng/sandisk-128gb-ultra-otg-dual-usb-flash-drive-3.0-43422106.html
Mcafee,Total Protection 5 Devices &Toshiba High Speed MicroSD 32GB,"₦ 9,953 ",https://www.jumia.com.ng/mcafee-total-protection-5-devices-toshiba-high-speed-microsd-32gb-33339512.html
Canon,PIXMA 7240 High Performance  ID Card / CD Photo Printer,"₦ 27,990 ",https://www.jumia.com.ng/canon-pixma-7240-high-performance-id-card-cd-photo-printer-39016843.html
DELL,Standard Dell 19.5V Charger With Power Cord,"₦ 4,499 ",https://www.jumia.com.ng/standard-dell-19.5v-charger-with-power-cord-dell-mpg1208880.html
,All In On Type C Card Reader SDXC TF CF For TF/SDXC/CF Card,"₦ 4,157 ",https://www.jumia.com.ng/generic-all-in-on-type-c-card-reader-sdxc-tf-cf-for-tfsdxccf-card-45271560.html
,Portable USB 2.0 Video Audio Capture Video Converter,"₦ 4,793 ",https://www.jumia.com.ng/generic-portable-usb-2.0-video-audio-capture-video-converter-44341026.html
Hp,"255 G7 AMD Dual Core -2.6GHZ- 500GB HDD - 4GB RAM - Windows 10, Bag+Free Mouse & Led Light","₦ 88,000 ",https://www.jumia.com.ng/hp-255-g7-amd-dual-core-2.6ghz-500gb-hdd-4gb-ram-windows-10-bagfree-mouse-led-light-37400715.html
,Conforta Rechargeable X8 Wireless Silent LED Backlit USB Optical Ergonomic Gaming Mouse,"₦ 3,430 ",https://www.jumia.com.ng/generic-conforta-rechargeable-x8-wireless-silent-led-backlit-usb-optical-ergonomic-gaming-mouse-17295856.html
Yepo,Office Business 2+32GB 14-Inch Win10 Quad-Core Portable Ultra-Thin Laptop,"₦ 68,999 ",https://www.jumia.com.ng/yepo-office-business-232gb-14-inch-win10-quad-core-portable-ultra-thin-laptop-39075045.html
Hp,DeskJet Ink Advantage 3835 All-in-One Printer (USB CABLE NOT INCLUDED),"₦ 26,900 ",https://www.jumia.com.ng/hp-deskjet-ink-advantage-3835-all-in-one-printer-usb-cable-not-included-10945571.html
SanDisk,32GB Cruzer Dial Flash Drive 2.0,"₦ 2,499 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-dial-flash-drive-2.0-44515472.html
Hp,"Stream 11 2GB, 32GB SSD +32gb Flash,USB LIGHT, FASHION WATCH","₦ 75,000 ",https://www.jumia.com.ng/hp-stream-11-2gb-32gb-ssd-32gb-flashusb-light-fashion-watch-44491565.html
Hp,Notebook - 15-da0086nr - Intel Core I3 4gb 1th Touchscreen.,"₦ 148,000 ",https://www.jumia.com.ng/hp-notebook-15-da0086nr-intel-core-i3-4gb-1th-touchscreen.-44123616.html
,Ben Navis Premium Slim Laptop Backpack,"₦ 4,700 ",https://www.jumia.com.ng/generic-ben-navis-premium-slim-laptop-backpack-42489375.html
Netac,Netac P500 Class 10 32G Micro SDHC TF Flash Memory Card,"₦ 1,903 ",https://www.jumia.com.ng/netac-netac-p500-class-10-32g-micro-sdhc-tf-flash-memory-card-42103313.html
,GB 8.5 Inch Creative Writing Drawing Tablet Notepad Digital LCD Graphic Boards-blue,"₦ 2,950 ",https://www.jumia.com.ng/generic-gb-8.5-inch-creative-writing-drawing-tablet-notepad-digital-lcd-graphic-boards-blue-18503788.html
Metal Flash Driver,32GB Ultra Micro Tapy-c Interface 3-in-1 USB Flash Drive 3.0,"₦ 3,700 ",https://www.jumia.com.ng/metal-flash-driver-32gb-ultra-micro-tapy-c-interface-3-in-1-usb-flash-drive-3.0-45140709.html
Hp,CQ62 Laptop Battery For Compaq Presario CQ32 CQ42 CQ56 CQ57 CQ62 CQ72 630 G6,"₦ 4,800 ",https://www.jumia.com.ng/hp-cq62-laptop-battery-for-compaq-presario-cq32-cq42-cq56-cq57-cq62-cq72-630-g6-44579270.html
,600Mbps Wireless USB WiFi Adapter Dongle 2.4GHz Network LAN,"₦ 1,530 ",https://www.jumia.com.ng/generic-600mbps-wireless-usb-wifi-adapter-dongle-2.4ghz-network-lan-42285200.html
Wacom,Intuos CTL-4100 Graphic Drawing Tablet,"₦ 49,000 ",https://www.jumia.com.ng/wacom-intuos-ctl-4100-graphic-drawing-tablet-44488909.html
,2.0 10 Port USB Hi Speed Hub,"₦ 2,500 ",https://www.jumia.com.ng/generic-2.0-10-port-usb-hi-speed-hub-44333791.html
Wacom,Intuos  Drawing Graphics Tablet Ctl-4100,"₦ 48,000 ",https://www.jumia.com.ng/wacom-intuos-drawing-graphics-tablet-ctl-4100-21897135.html
Hp,44A Black Genuine LaserJet Toner Cartridge,"₦ 25,000 ",https://www.jumia.com.ng/44a-black-genuine-laserjet-toner-cartridge-hp-mpg340774.html
Western Digital,WD Elements USB 3.0 Portable External Hard Drive Casing,"₦ 3,000 ",https://www.jumia.com.ng/western-digital-wd-elements-usb-3.0-portable-external-hard-drive-casing-43202446.html
Hp,"15 AMD Dual Core A4 9120 500GB HDD, 4GB RAM, WLAN, Webcam, Windows 10","₦ 77,990 ",https://www.jumia.com.ng/hp-15-amd-dual-core-a4-9120-500gb-hdd-4gb-ram-wlan-webcam-windows-10-44610943.html
Hp,HP COMFORT OPTICAL WIRED MOUSE,"₦ 1,500 ",https://www.jumia.com.ng/hp-hp-comfort-optical-wired-mouse-44492487.html
Hp,"255 AMD Quad Core (500GB HDD,4GB RAM,+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light) Windows 10 Laptop","₦ 83,000 ",https://www.jumia.com.ng/hp-255-amd-quad-core-500gb-hdd4gb-ram32gb-flash-drivemousefashion-sport-watchusb-light-windows-10-laptop-28934190.html
Hp,Executive Laptop Side Bag,"₦ 4,500 ",https://www.jumia.com.ng/hp-executive-laptop-side-bag-34919793.html
